date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:24:16	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:54:17%20GMT	https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology	(from https://www.docsapp.in/)
02:24:16	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:54:17%20GMT	https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology	(from https://www.docsapp.in/)
02:24:17	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:54:17%20GMT	https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology	(from https://www.docsapp.in/)
02:24:17	128700/128700	---MCZ	200	added ('OK')	text/html	etag:W/%225uQrxRjRxe5hGipy3h9Azw==%22	https://www.docsapp.in/health/medicines/?utm_campaign=mweb&utm_content=footer	D:/DOC/docsAutomate/automate/www.docsapp.in/health/medicines/index3512.html	(from https://www.docsapp.in/)
02:24:17	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:54:18%20GMT	https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology	(from https://www.docsapp.in/)
02:24:17	105267/105267	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Dec%202022%2020:54:18%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/DOC/docsAutomate/automate/connect.facebook.net/en_US/fbevents.js	(from https://www.docsapp.in/)
02:24:18	37125/37125	---MC-	200	added ('OK')	application/javascript	date:Thu,%2008%20Dec%202022%2020:54:18%20GMT	https://microapps.google.com/apis/v1alpha/microapps.js	D:/DOC/docsAutomate/automate/microapps.google.com/apis/v1alpha/microapps.js	(from https://www.docsapp.in/)
02:24:18	17120/17120	---M-Z	200	added ('OK')	application/javascript	etag:%22ba57a8f8603a8ed88248d16b65959925%22	https://img1a.flixcart.com/linchpin-web/fk-platform-sdk/fkext-browser-min@1.0.14.js	D:/DOC/docsAutomate/automate/img1a.flixcart.com/linchpin-web/fk-platform-sdk/fkext-browser-min@1.0.14.js	(from https://www.docsapp.in/)
02:24:18	41383/41383	---M--	200	added ('OK')	application/javascript	etag:%2252c3976f244ab0284c131e6a27ec27b1%22	https://www.docsapp.in/assets/js/phonePe-bundle.js	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/js/phonePe-bundle.js	(from https://www.docsapp.in/)
02:24:19	1531/1531	---M--	200	added ('OK')	application/javascript	etag:%228fbbb9c46f75a673597cbeed6cc8d220%22	https://www.docsapp.in/assets/js/config.js	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/js/config.js	(from https://www.docsapp.in/)
02:24:19	11380/11380	---M--	200	added ('OK')	application/javascript	etag:%229ae64cb71df02622d9e68f3c62f194ec%22	https://www.docsapp.in/assets/js/ua-parser.min.js	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/js/ua-parser.min.js	(from https://www.docsapp.in/)
02:24:19	14701/14701	---M--	200	added ('OK')	application/javascript	etag:%2252015b73a6a6fec8f4896271c50ef1a5%22	https://www.docsapp.in/assets/js/event.js	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/js/event.js	(from https://www.docsapp.in/)
02:24:19	49331/49331	---M--	200	added ('OK')	application/javascript	etag:%221b07eb30b4dea231b89d3952fe172711%22	https://www.docsapp.in/assets/js/mainv2.js	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/js/mainv2.js	(from https://www.docsapp.in/)
02:24:20	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	https://www.google-analytics.com/analytics.js	D:/DOC/docsAutomate/automate/www.google-analytics.com/analytics.js	(from https://www.docsapp.in/)
02:24:21	45687/45687	---MCZ	200	added ('OK')	text/css	etag:W/%22826c57385f3d35cfed5478ba7b1f5c03%22	https://use.fontawesome.com/releases/v5.1.0/css/all.css	D:/DOC/docsAutomate/automate/use.fontawesome.com/releases/v5.1.0/css/all.css	(from https://www.docsapp.in/health/medicines)
02:24:21	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%225eb04010-1d970%22	https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css	D:/DOC/docsAutomate/automate/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.docsapp.in/health/medicines)
02:24:21	28900/28900	---MCZ	200	added ('OK')	text/css	etag:W/%220d74a5b4949e8596eb42ba4483dfa780%22	https://www.docsapp.in/health/css/style_temp.css	D:/DOC/docsAutomate/automate/www.docsapp.in/health/css/style_temp.css	(from https://www.docsapp.in/health/medicines)
02:24:21	5786/5786	---M--	200	added ('OK')	image/png	etag:%2253b2fe21ad472c796ee61561f849b189%22	https://www.docsapp.in/health/images/favicon.png	D:/DOC/docsAutomate/automate/www.docsapp.in/health/images/favicon.png	(from https://www.docsapp.in/health/medicines)
02:24:22	303/303	---M--	403	error ('Forbidden')	text/html	date:Thu,%2008%20Dec%202022%2020:54:22%20GMT	https://www.docsapp.in/health/images/apple-touch-icon.png	D:/DOC/docsAutomate/automate/www.docsapp.in/health/images/apple-touch-icon.png	(from https://www.docsapp.in/health/medicines)
02:24:22	303/303	---M--	403	error ('Forbidden')	text/html	date:Thu,%2008%20Dec%202022%2020:54:23%20GMT	https://www.docsapp.in/health/images/apple-touch-icon-72x72.png	D:/DOC/docsAutomate/automate/www.docsapp.in/health/images/apple-touch-icon-72x72.png	(from https://www.docsapp.in/health/medicines)
02:24:23	303/303	---M--	403	error ('Forbidden')	text/html	date:Thu,%2008%20Dec%202022%2020:54:24%20GMT	https://www.docsapp.in/health/images/apple-touch-icon-114x114.png	D:/DOC/docsAutomate/automate/www.docsapp.in/health/images/apple-touch-icon-114x114.png	(from https://www.docsapp.in/health/medicines)
02:24:23	3754/3754	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cd2e40558b71e8c0a4c7b8509c5fe59b%22	https://www.docsapp.in/health/scripts/mainv1.js	D:/DOC/docsAutomate/automate/www.docsapp.in/health/scripts/mainv1.js	(from https://www.docsapp.in/health/medicines)
02:24:24	753/753	---M--	200	added ('OK')	image/png	etag:%2262db8eaddfbbf567a5923c496b9146a2%22	https://rb.docsapp.in/mweb-images/shadow.png	D:/DOC/docsAutomate/automate/rb.docsapp.in/mweb-images/shadow.png	(from https://www.docsapp.in/health/medicines)
02:24:24	227/227	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:24%20GMT	https://www.docsapp.in/medicines/brands/ZYDUS-CADILA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ZYDUS-CADILA	(from https://www.docsapp.in/health/medicines)
02:24:24	227/227	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:24%20GMT	https://www.docsapp.in/medicines/brands/INTAS-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/INTAS-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:24	228/228	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:25%20GMT	https://www.docsapp.in/medicines/brands/ABBOTT-HEALTH	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ABBOTT-HEALTH	(from https://www.docsapp.in/health/medicines)
02:24:24	228/228	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:25%20GMT	https://www.docsapp.in/medicines/brands/CADILA-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/CADILA-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:25	228/228	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:25%20GMT	https://www.docsapp.in/medicines/brands/EMCURE-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/EMCURE-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:25	230/230	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:25%20GMT	https://www.docsapp.in/medicines/brands/GLENMARK-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/GLENMARK-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:25	224/224	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:26%20GMT	https://www.docsapp.in/medicines/brands/IPCA-LABS	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/IPCA-LABS	(from https://www.docsapp.in/health/medicines)
02:24:25	238/238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:26%20GMT	https://www.docsapp.in/medicines/brands/GLAXO-SMITHKLINE-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/GLAXO-SMITHKLINE-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:25	229/229	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:26%20GMT	https://www.docsapp.in/medicines/brands/ALEMBIC-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ALEMBIC-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:26	228/228	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:26%20GMT	https://www.docsapp.in/medicines/brands/ARISTO-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ARISTO-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:26	233/233	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:26%20GMT	https://www.docsapp.in/medicines/brands/ABBOTT-HEALTH-AHPL	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ABBOTT-HEALTH-AHPL	(from https://www.docsapp.in/health/medicines)
02:24:26	218/218	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:27%20GMT	https://www.docsapp.in/medicines/brands/FDC	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/FDC	(from https://www.docsapp.in/health/medicines)
02:24:26	225/225	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:27%20GMT	https://www.docsapp.in/medicines/brands/LUPIN-LABS	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/LUPIN-LABS	(from https://www.docsapp.in/health/medicines)
02:24:27	229/229	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:27%20GMT	https://www.docsapp.in/medicines/brands/BIOCHEM-PHARMA	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/BIOCHEM-PHARMA	(from https://www.docsapp.in/health/medicines)
02:24:27	234/234	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:27%20GMT	https://www.docsapp.in/medicines/brands/ZYDUS-CADILA-HEALTH	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands/ZYDUS-CADILA-HEALTH	(from https://www.docsapp.in/health/medicines)
02:24:27	214/214	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:28%20GMT	https://www.docsapp.in/medicines/brands	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/brands	(from https://www.docsapp.in/health/medicines)
02:24:27	218/218	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:28%20GMT	https://www.docsapp.in/medicines/rom-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/rom-tablet	(from https://www.docsapp.in/health/medicines)
02:24:28	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:28%20GMT	https://www.docsapp.in/medicines/secozam-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/secozam-tablet	(from https://www.docsapp.in/health/medicines)
02:24:28	221/221	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:28%20GMT	https://www.docsapp.in/medicines/serene-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/serene-tablet	(from https://www.docsapp.in/health/medicines)
02:24:28	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:29%20GMT	https://www.docsapp.in/medicines/sopilax-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/sopilax-tablet	(from https://www.docsapp.in/health/medicines)
02:24:28	226/226	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:29%20GMT	https://www.docsapp.in/medicines/venlaway-xr-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/venlaway-xr-tablet	(from https://www.docsapp.in/health/medicines)
02:24:28	226/226	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:29%20GMT	https://www.docsapp.in/medicines/vertimax-sr-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/vertimax-sr-tablet	(from https://www.docsapp.in/health/medicines)
02:24:29	223/223	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:29%20GMT	https://www.docsapp.in/medicines/vertimax-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/vertimax-tablet	(from https://www.docsapp.in/health/medicines)
02:24:29	225/225	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:29%20GMT	https://www.docsapp.in/medicines/vertirid-d-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/vertirid-d-tablet	(from https://www.docsapp.in/health/medicines)
02:24:29	223/223	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:30%20GMT	https://www.docsapp.in/medicines/vertirid-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/vertirid-tablet	(from https://www.docsapp.in/health/medicines)
02:24:29	221/221	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:30%20GMT	https://www.docsapp.in/medicines/vincef-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/vincef-tablet	(from https://www.docsapp.in/health/medicines)
02:24:30	225/225	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:30%20GMT	https://www.docsapp.in/medicines/symbocin-tz-syrup	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/symbocin-tz-syrup	(from https://www.docsapp.in/health/medicines)
02:24:30	223/223	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:30%20GMT	https://www.docsapp.in/medicines/symorest-tablet	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/symorest-tablet	(from https://www.docsapp.in/health/medicines)
02:24:30	223/223	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:31%20GMT	https://www.docsapp.in/medicines/tycin-injection	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/tycin-injection	(from https://www.docsapp.in/health/medicines)
02:24:30	221/221	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:54:31%20GMT	https://www.docsapp.in/medicines/uritone-syrup	D:/DOC/docsAutomate/automate/www.docsapp.in/medicines/uritone-syrup	(from https://www.docsapp.in/health/medicines)
02:24:30	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:31%20GMT	https://www.docsapp.in/assets/images/error.png	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/images/error.png	(from https://www.docsapp.in/health/medicines)
02:24:31	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:31%20GMT	https://www.docsapp.in/assets/background/red-wave-bottom-sm.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/red-wave-bottom-sm.svg	(from https://www.docsapp.in/health/medicines)
02:24:31	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:32%20GMT	https://www.docsapp.in/assets/background/blue-wave-bottom-sm.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/blue-wave-bottom-sm.svg	(from https://www.docsapp.in/health/medicines)
02:24:31	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:32%20GMT	https://www.docsapp.in/assets/background/blue-wave-lg.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/blue-wave-lg.svg	(from https://www.docsapp.in/health/medicines)
02:24:31	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:32%20GMT	https://www.docsapp.in/assets/background/blue-wave.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/blue-wave.svg	(from https://www.docsapp.in/health/medicines)
02:24:32	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:32%20GMT	https://www.docsapp.in/assets/background/red-wave.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/red-wave.svg	(from https://www.docsapp.in/health/medicines)
02:24:32	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:32%20GMT	https://www.docsapp.in/assets/background/red-wave-sm.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/red-wave-sm.svg	(from https://www.docsapp.in/health/medicines)
02:24:32	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:33%20GMT	https://www.docsapp.in/assets/background/blue-wave-sm.svg	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/background/blue-wave-sm.svg	(from https://www.docsapp.in/health/medicines)
02:24:32	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:33%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-6.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-6.webp	(from https://www.docsapp.in/health/medicines)
02:24:32	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:33%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-1.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-1.webp	(from https://www.docsapp.in/health/medicines)
02:24:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:33%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-2.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-2.webp	(from https://www.docsapp.in/health/medicines)
02:24:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:33%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-3.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-3.webp	(from https://www.docsapp.in/health/medicines)
02:24:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:34%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-4.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-4.webp	(from https://www.docsapp.in/health/medicines)
02:24:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:34%20GMT	https://www.docsapp.in/assets/sale2/banner-bg-5.webp	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sale2/banner-bg-5.webp	(from https://www.docsapp.in/health/medicines)
02:24:34	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:34%20GMT	https://www.docsapp.in/assets/sales/bg-right-semi-circle.png	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sales/bg-right-semi-circle.png	(from https://www.docsapp.in/health/medicines)
02:24:34	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:34%20GMT	https://www.docsapp.in/assets/sales/bg-left-semi-circle.png	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/sales/bg-left-semi-circle.png	(from https://www.docsapp.in/health/medicines)
02:24:34	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2008%20Dec%202022%2020:54:35%20GMT	https://www.docsapp.in/assets/images/bg-refer.png	D:/DOC/docsAutomate/automate/www.docsapp.in/assets/images/bg-refer.png	(from https://www.docsapp.in/health/medicines)
